,Year,DOY,StartTime,StopTime,A1112Amp,A14Amp,A15Amp,A16Amp,Availability,Quality,Comments,EventType,DeepClass,2004Class
460,70,224,1814,1850.0,1.0,,,,2,,,,,A 65
461,70,224,2046,9999.0,2.0,,,,2,,,,,A  6
462,70,224,2110,2140.0,1.5,,,,2,,,,,A  6
463,70,224,2305,2335.0,1.0,,,,2,,,,,A 18
464,70,225,1038,1105.0,1.0,,,,2,,,,,
465,70,225,1152,1212.0,1.0,,,,2,,,,,A 13
466,70,225,1626,1710.0,5.5,,,,2,,,C,,
467,70,225,1728,1755.0,1.0,,,,2,,,,,A202
468,70,225,2108,9999.0,1.0,,,,2,,,,,A 14
469,70,225,2138,2200.0,1.0,,,,2,,,,,A 40
470,70,226,357,430.0,2.0,,,,2,,,A,07,A  7
471,70,226,1826,1925.0,9.0,,,,2,,,A,01,A  1
472,70,227,20,45.0,1.0,,,,2,,,,,
473,70,227,1745,1810.0,0.8,,,,,,,,,A 26
474,70,227,2318,2340.0,1.0,,,,,,,,,
475,70,228,1545,1605.0,1.0,,,,2,,,A,06,A  6
476,70,229,657,735.0,2.5,,,,2,,,A,01,A  1
477,70,229,1243,9999.0,2.5,,,,1,,,A,05,A  5
478,70,229,1324,1420.0,3.0,,,,2,,,C,,
479,70,229,1737,1915.0,3.0,,,,2,,,A,03,A  3
480,70,231,2358,10.0,1.5,,,,2,,,,,
481,70,232,932,955.0,1.0,,,,2,,,,,A  5
482,70,232,1318,1345.0,1.5,,,,2,,,A,01,A  1
483,70,233,22,50.0,1.0,,,,2,,,,,A 26
484,70,234,518,540.0,1.0,,,,2,,,,,
485,70,235,430,445.0,1.0,,,,2,,,,,
486,70,237,1147,1212.0,1.0,,,,2,,,,,A 38
487,70,238,510,535.0,1.5,,,,2,,,,,A205
488,70,238,926,948.0,1.0,,,,2,,,,,A 23
489,70,238,1410,1445.0,3.0,,,,2,,,A,23,A 23
490,70,239,1600,1630.0,1.0,,,,2,,,,,A 27
491,70,239,2028,2110.0,2.5,,,,2,,,A,10,A 10
492,70,240,502,9999.0,2.0,,,,2,,,M,,A 10
493,70,240,527,605.0,2.0,,,,2,,,A,02,A  2
494,70,240,722,750.0,1.0,,,,2,,,,,A 44
495,70,240,800,830.0,2.0,,,,2,,,A,09,A  9
496,70,240,1448,1510.0,1.0,,,,2,,,M,,A301
497,70,241,421,500.0,2.0,,,,2,,,,,
498,70,241,1310,1330.0,1.0,,,,2,,,,,A 10
499,70,241,1500,1520.0,1.5,,,,2,,,,,A208
500,70,241,1838,1900.0,1.5,,,,2,,,,,A302
501,70,241,2135,2156.0,1.0,,,,2,,,,,A  8
502,70,242,526,545.0,1.0,,,,2,,,,,A306
503,70,242,1652,1715.0,1.0,,,,2,,,,,A 10
504,70,243,18,32.0,1.0,,,,2,,,,,A 10
505,70,243,812,827.0,1.0,,,,2,,,,,A100
506,70,243,1523,1555.0,2.5,,,,2,,,A,08,A  8
507,70,244,2201,2220.0,1.0,,,,2,,,,,A 12
508,70,246,1644,1735.0,2.0,,,,2,,,,,
509,70,246,1753,,-1.0,,,,,,,,,A 10
510,70,248,1940,2005.0,1.0,,,,2,,,,,
511,70,250,1110,1134.0,1.0,,,,2,,,,,
512,70,251,1048,1112.0,1.5,,,,2,,,A,07,A  7
513,70,251,1832,1855.0,1.0,,,,2,,,M,,A301
514,70,252,32,45.0,2.5,,,,2,,,C,,
515,70,252,1044,1100.0,1.0,,,,2,,,M,,A 18
516,70,252,1210,1245.0,3.0,,,,2,,,A,01,A  1
517,70,252,1749,,-1.0,,,,,,,,,A 18
518,70,252,2020,2055.0,2.0,,,,2,,,M,,
519,70,253,11,35.0,1.0,,,,2,,,A,65,A 65
520,70,253,819,840.0,1.5,,,,2,,,,,A 44
521,70,253,937,1000.0,1.5,,,,2,,,,,A 86
522,70,254,9,,-1.0,,,,,,,,,A 14
523,70,254,813,855.0,3.0,,,,2,,,A,01,A  1
524,70,254,1241,1310.0,1.0,,,,2,,,,,
525,70,255,902,945.0,1.0,,,,2,,,,,
526,70,255,1135,1230.0,1.0,,,,2,,,,,
527,70,256,1002,9999.0,0.5,,,,2,,,,,
528,70,256,1038,1105.0,1.0,,,,2,,,,,A  6
529,70,256,2303,2340.0,2.0,,,,2,,,A,01,A  1
530,70,257,718,740.0,1.0,,,,2,,,,,A218
531,70,257,1257,1325.0,1.5,,,,2,,,A,01,A  1
532,70,258,759,820.0,1.5,,,,2,,,A,03,A  3
533,70,258,2141,2210.0,1.0,,,,2,,,,,
534,70,259,1648,1705.0,1.0,,,,2,,,,,A  6
535,70,260,305,345.0,3.0,,,,2,,,C,,
536,70,260,1640,1710.0,2.5,,,,2,,,A,05,A  5
537,70,260,1902,1925.0,1.0,,,,2,,,M,,A  1
538,70,264,2011,2040.0,1.0,,,,2,,,,,A205
539,70,264,2144,2220.0,1.5,,,,2,,,,,A 23
540,70,266,729,750.0,1.0,,,,2,,,,,A205
541,70,267,441,515.0,2.0,,,,2,,,A,10,A 10
542,70,267,1720,1750.0,1.5,,,,2,,,A,09,A  9
543,70,267,2332,15.0,2.0,,,,2,,,,,
544,70,268,142,205.0,1.0,,,,2,,,,,A301
545,70,268,2319,2345.0,1.0,,,,2,,,,,A  2
546,70,269,108,130.0,1.0,,,,2,,,,,
547,70,269,141,210.0,1.0,,,,2,,,,,A  6
548,70,269,1333,1405.0,1.5,,,,2,,,M,,A302
549,70,269,1604,,-1.0,,,,,,,,,A 10
550,70,269,1957,2105.0,6.0,,,,2,,,C,,
551,70,270,347,410.0,1.0,,,,2,,,,,A306
552,70,270,902,920.0,1.0,,,,2,,,,,A 10
553,70,270,1140,1205.0,1.0,,,,2,,,,,
554,70,270,1247,1305.0,1.0,,,,2,,,,,A 10
555,70,270,2230,2320.0,2.0,,,,2,,,C,,
556,70,271,2120,2155.0,3.0,,,,2,,,A,08,A  8
557,70,272,732,750.0,1.0,,,,2,,,,,A 59
558,70,272,1742,1820.0,1.5,,,,2,,,A,12,A 12
559,70,272,2257,2325.0,1.0,,,,2,,,,,A222
560,70,275,558,620.0,1.0,,,,2,,,,,
561,70,277,409,430.0,1.0,,,,2,,,,,
562,70,279,1515,1555.0,2.5,,,,2,,,A,07,A  7
563,70,279,1626,1700.0,1.0,,,,2,,,,,
564,70,279,1932,1955.0,1.0,,,,2,,T?,,,A 22
565,70,279,2028,2100.0,2.0,,,,2,,,A,66,A 13
566,70,279,2352,,-1.0,,,,,,,,,A 18
567,70,280,547,645.0,3.0,,,,2,,,A,01,A  1
568,70,280,1333,1358.0,1.0,,,,2,,,,,A 65
569,70,280,1610,1630.0,1.0,,,,2,,,,,
570,70,280,1930,1939.0,1.0,,,,2,,,,,A304
571,70,280,1939,2005.0,1.0,,,,2,,,,,A 21
572,70,281,311,330.0,1.0,,,,2,,,,,A303
573,70,281,412,430.0,1.0,,,,2,,,,,A 44
574,70,281,830,850.0,1.0,,,,2,,,,,A219
575,70,281,2318,2345.0,1.0,,,,2,,,A,64,A 82
576,70,282,740,805.0,1.0,,,,2,,,,,
577,70,282,1048,1112.0,1.5,,,,2,,,A,14,A 14
578,70,283,458,520.0,1.0,,,,2,,,,,A 64
579,70,284,435,,-1.0,,,,,,,,,A  6
580,70,284,936,1020.0,4.0,,,,2,,,A,01,A  1
581,70,287,351,450.0,3.0,,,,2,,,C,,
582,70,288,1342,1445.0,3.0,,,,2,,,C,,
583,70,288,1801,1825.0,1.0,,,,2,,,,,A  1
584,70,291,2204,2240.0,2.0,,,,2,,,,,
585,70,292,430,450.0,1.0,,,,2,,,,,A 23
586,70,293,117,135.0,2.5,,,,2,,,A,23,A 23
587,70,293,728,805.0,2.0,,,,2,,,A,67,A 25
588,70,293,1849,1912.0,1.5,,,,2,,,,,A  2
589,70,294,154,205.0,1.0,,,,2,,,,,
590,70,294,720,737.0,1.0,,,,2,,,,,
591,70,294,836,858.0,1.5,,,,2,,,A,09,A  9
592,70,294,1854,1920.0,1.5,,,,2,,,,,
593,70,295,408,435.0,1.0,,,,2,,,,,
594,70,295,1551,1620.0,1.0,,,,2,,,,,A 65
595,70,296,810,830.0,1.0,,,,2,,,,,A 27
596,70,296,1012,1030.0,1.0,,,,2,,,,,A208
597,70,296,1419,1450.0,1.0,,,,2,,,,,
598,70,296,1836,,-1.0,,,,,,,,,A 10
599,70,297,1131,1235.0,7.0,,,,2,,,C,,
600,70,297,1547,1610.0,1.0,,,,2,,,,,A306
601,70,297,2251,2315.0,1.0,,,,2,6,,,,A 10
602,70,298,122,150.0,1.0,,,,2,6,,,,
603,70,299,510,545.0,3.0,,,,2,,,A,08,A  8
604,70,299,556,625.0,1.0,,,,2,,,,,A 20
605,70,299,1147,1210.0,1.0,,,,2,,,,,A100
606,70,299,2151,2210.0,1.0,,,,2,,,,,A 59
607,70,300,718,745.0,1.5,,,,2,,,A,12,A 12
608,70,300,1346,1440.0,3.5,,,,2,,,C,,
609,70,301,1725,1750.0,1.0,,,,,,,,,
610,70,301,2052,2130.0,1.0,,,,2,,,,,
611,70,305,2222,2250.0,1.0,,,,2,,,,,
612,70,307,308,325.0,1.0,,,,2,,,,,
613,70,307,836,910.0,2.5,,,,2,,,A,07,A  7
614,70,307,1714,1800.0,4.5,,,,2,,,A,01,A  1
615,70,307,1914,1933.0,1.0,,,,2,,,,,A 53
616,70,307,2335,2358.0,1.0,,,,2,,,A,06,A  6
617,70,308,210,230.0,1.0,,,,2,,,,,
618,70,308,611,630.0,1.0,,,,2,,,A,68,A 21
619,70,308,1844,1905.0,1.0,,,,2,,,,,A  5
620,70,310,214,245.0,1.5,,,,2,,,A,14,A 14
621,70,310,1502,1535.0,2.0,,,,2,,,M,,A  1
622,70,311,1009,1100.0,4.0,,,,2,,,C,,
623,70,311,1439,1510.0,1.0,,,,2,,,,,A 64
624,70,312,158,220.0,1.0,,,,2,,,,,
625,70,312,833,910.0,1.5,,,,2,,,,,
626,70,314,521,550.0,1.0,,,,2,,,,,
627,70,314,1310,1410.0,4.0,,,,2,,,C,,
628,70,316,26,50.0,1.0,,,,2,,,,,
629,70,316,1043,1102.0,1.0,,,,2,,,,,
630,70,316,1250,1355.0,8.0,,,,2,,,C,,
631,70,319,611,635.0,1.0,,,,2,,,,,
632,70,320,747,810.0,2.0,,,,2,,,C,,
633,70,320,1340,1355.0,1.0,,,,2,,,,,
634,70,321,8,27.0,1.0,,,,2,,,,,A 29
635,70,321,502,530.0,1.5,,,,2,,,A,67,A 25
636,70,321,750,9999.0,1.0,,,,2,,,,,A  9
637,70,321,807,830.0,1.0,,,,2,,,,,A 10
638,70,322,2002,2022.0,1.0,,,,2,,,,,A  9
639,70,323,658,715.0,1.0,,,,2,,,,,
640,70,324,112,130.0,1.0,,,,2,,,,,A  8
641,70,324,414,425.0,1.0,,,,2,,,,,A 44
642,70,324,531,552.0,1.5,,,,2,,,,,A  8
643,70,324,1548,,-1.0,,,,,,,,,A  1
644,70,324,2236,,-1.0,,,,,,,,,A 10
645,70,328,400,420.0,1.0,,,,2,,,,,A222
646,70,330,1136,1205.0,1.5,,,,2,,,,,
647,70,332,404,425.0,1.0,,,,2,,,,,A301
648,70,332,601,630.0,1.5,,,,2,,,A,07,A  7
649,70,332,1331,1400.0,1.0,,,,2,,,,,
650,70,333,1402,1425.0,1.0,,,,2,,,,,
651,70,334,144,9999.0,4.5,,,,2,,,C,,
652,70,334,234,315.0,4.0,,,,2,,,A,01,A  1
653,70,334,2241,2310.0,2.0,,,,2,,,A,06,A  6
654,70,335,50,125.0,1.0,,,,2,,,,,A  6
655,70,335,220,245.0,1.0,,,,2,,,,,A304
656,70,336,44,105.0,1.0,,,,2,,,,,A  5
657,70,336,408,445.0,1.5,,,,2,,,A,01,A  1
658,70,336,657,720.0,1.0,,,,2,,,,,A 82
659,70,336,1704,1728.0,1.5,,,,2,,,A,14,A 14
660,70,336,2012,2035.0,0.5,,,,2,,,,,A 20
661,70,337,1638,1705.0,1.5,,,,2,,,A,01,A  1
662,70,338,1518,1533.0,1.0,,,,2,,T?,,,A 64
663,70,342,48,,-1.0,,,,,,,,,A  1
664,70,345,722,825.0,5.5,,,,2,,,C,,
665,70,345,1133,1200.0,1.0,,,,2,,,,,
666,70,347,1140,1215.0,1.5,,,,2,,,A,23,A 23
667,70,347,2251,2340.0,4.5,,,,2,,,C,,
668,70,348,713,740.0,1.5,,,,2,,,,,A 20
669,70,348,1515,1535.0,1.0,,,,2,,,,,A  9
670,70,348,2311,,-1.0,,,,,,,,,A 10
671,70,350,421,445.0,1.0,,,,2,,,,,A  9
672,70,350,1232,1255.0,1.0,,,,2,,,,,A  8
673,70,350,2139,2200.0,1.0,,,,2,,,,,
674,70,350,2248,2315.0,1.5,,,,2,,,,,A  8
675,70,351,500,600.0,7.0,,,,2,,,C,,
676,70,353,725,740.0,1.0,,,,2,,,,,A 13
677,70,354,1640,1705.0,1.0,,,,2,,,,,A 20
678,70,357,501,525.0,1.0,,,,2,,,,,A 59
679,70,358,1039,1105.0,1.5,,,,2,,,A,66,A 13
680,70,360,2037,2055.0,0.5,,,,2,,,,,
681,70,360,2308,2325.0,1.0,,,,2,,,,,A 22
682,70,361,2034,2130.0,9.0,,,,2,,,A,01,A  1
683,70,361,2222,2245.0,1.5,,,,2,,,A,07,A  7
684,70,362,743,820.0,3.0,,,,2,,,C,,
685,70,362,1008,1025.0,1.0,,,,2,,,A,68,A 21
686,70,362,1550,1610.0,1.0,,,,2,,,,,A  6
687,70,362,2000,9999.0,1.0,,,,2,,,,,A 14
688,70,362,2028,2105.0,2.5,,,,2,,,A,06,A  6
689,70,363,1428,1453.0,2.5,,,,2,,,A,01,A  1
690,70,363,1552,1615.0,1.0,,,,2,,TX,A,05,A 13
691,70,363,2308,2325.0,1.0,,,,2,,,,,A 82
692,70,365,236,310.0,1.5,,,,2,,,,,
693,70,365,454,520.0,1.0,,,,2,,,A,64,A 64
694,70,365,1541,1630.0,8.0,,,,2,,,A,01,A  1
695,71,3,1053,1205.0,4.0,,,,2,,,C,,
696,71,4,37,100.0,0.5,,,,2,,,,,
697,71,4,342,405.0,0.5,,,,2,,,,,
698,71,4,1651,,-1.0,,,,,,,,,A  1
699,71,4,2116,2150.0,1.0,,,,2,,,,,
700,71,4,2352,20.0,5.0,,,,2,,,C,,
701,71,5,47,145.0,5.0,,,,2,,,C,,
702,71,5,709,735.0,1.0,,,,2,,,,,
703,71,9,1223,1248.0,0.5,,,,2,,,,,A  7
704,71,9,1736,1755.0,1.5,,,,2,6,,A,23,A 23
705,71,9,2050,2110.0,1.0,,,,2,,,,,A  2
706,71,10,437,500.0,1.0,,,,2,,,,,
707,71,10,737,805.0,1.0,,,,2,,,,,
708,71,10,839,,-1.0,,,,,,,,,A  1
709,71,10,1832,1858.0,1.0,,,,2,,,,,A 29
710,71,10,2218,2235.0,1.0,,,,2,,,,,A201
711,71,10,2346,10.0,1.5,,,,2,,,A,09,A  9
712,71,11,108,130.0,0.5,,,,2,,,,,A 10
713,71,11,1122,1135.0,1.0,,,,2,,,,,
714,71,11,1748,1810.0,1.0,,,,2,,,,,
715,71,11,1952,2020.0,2.0,,,,2,,,A,02,A  2
716,71,12,737,820.0,2.0,,,,2,,,C,,
717,71,12,1308,1330.0,1.0,,,,2,,,,,A  9
718,71,12,2341,5.0,1.0,,,,2,,,,,A  8
719,71,13,158,250.0,2.0,,,,2,,,C,,
720,71,15,1240,1355.0,7.5,,,,2,,,C,,
721,71,17,543,605.0,1.0,,,,2,,,,,
722,71,17,1751,1840.0,5.5,,,,2,,,C,,
723,71,18,819,835.0,1.0,,,,2,,,,,
724,71,18,1051,1135.0,2.0,,,,2,,,,,
725,71,20,2104,2122.0,1.5,,,,2,,,,,A 59
726,71,21,940,1003.0,1.2,,,,2,,,,,A 10
727,71,21,1856,1930.0,1.0,,,,2,,,,,
728,71,22,17,,-1.0,,,,,,,,,A 18
729,71,22,228,255.0,1.0,,,,2,,,,,
730,71,22,317,345.0,2.0,,,,1,,,M,,A 13
731,71,22,643,710.0,1.0,,,,,,,,,A  7
732,71,22,1057,1118.0,1.0,,,,,,,,,A 18
733,71,23,1104,1130.0,1.1,,,,2,,,,,
734,71,23,1431,,-1.0,,,,,,,,,A 18
735,71,23,1839,1905.0,1.0,,,,2,,,,,A 65
736,71,24,140,210.0,2.0,,,,1,,,A,22,A 22
737,71,24,818,835.0,1.0,,,,2,,,,,A 20
738,71,24,1028,1052.0,1.5,,,,2,,,A,06,A  6
739,71,24,1452,1525.0,1.0,,,,2,,,,,A304
740,71,24,1948,2010.0,1.0,,,,,,,,,
741,71,24,2207,,-1.0,,,,,,,,,A  1
742,71,25,2108,2135.0,1.2,,,,2,,,,,
743,71,25,2248,,-1.0,,,,,,,,,A  1
744,71,27,1833,1855.0,1.0,,,,,,,,,A 64
745,71,28,848,920.0,1.5,,,,1,,C,C,,
746,71,28,1459,1545.0,6.0,,,,2,,,A,01,A  1
747,71,29,1821,1920.0,5.5,,,,,,,C,,
748,71,31,123,155.0,1.3,,,,2,,,,,
749,71,31,607,630.0,1.0,,,,2,,,,,A  1
750,71,33,41,145.0,4.0,,,,2,,T?,C,,
751,71,34,208,320.0,4.0,,,,2,,T?,C,,
752,71,35,740,1020.0,570.0,,,,2,,T? 14 S4B IMP,S,,
753,71,37,233,255.0,1.75,,,,2,,,A,23,A 23
754,71,37,1854,,-1.0,-1.0,,,,,,,,A 10
755,71,38,47,250.0,40.0,265.0,,,22,,14 LM IMP,L,,
756,71,38,419,448.0,1.15,,,,2,,,,,A 10
757,71,38,746,818.0,1.2,5.0,,,2,,,M,,A  9
758,71,38,916,950.0,0.9,2.0,,,2,,,,,A 29
759,71,38,1725,1754.0,1.0,1.0,,,2,,,,,
760,71,38,1840,1915.0,1.25,4.75,,,22,,,A,25,A 25
761,71,39,6,25.0,1.0,3.0,,,1,,,,,A 27
762,71,39,523,,-1.0,-1.0,,,,,,,,A 10
763,71,39,709,725.0,1.0,4.0,,,22,,,,,A 26
764,71,40,241,,-1.0,-1.0,,,,,,,,A  9
765,71,40,342,450.0,7.5,20.0,,,22,,,C,,
766,71,41,149,220.0,2.0,5.5,,,22,,,A,08,A  8
767,71,41,259,315.0,1.25,2.75,,,21,,,C,,
768,71,41,1343,1403.0,1.25,4.0,,,22,,,A,24,A 10
769,71,41,1830,1838.0,1.25,,,,2,2,,,,
770,71,42,940,1008.0,1.25,5.0,,,22,,,C,,
771,71,43,221,238.0,,2.0,,,2,,,C,,
772,71,44,1100,1148.0,1.1,3.0,,,22,,,C,,
773,71,44,1521,1550.0,1.0,2.75,,,22,,,C,,
774,71,44,1929,1945.0,1.0,1.5,,,22,,,,,A372
775,71,45,652,708.0,1.5,,,,2,2,,,,
776,71,45,1017,1040.0,1.0,2.0,,,2,,,,,
777,71,45,1838,1906.0,1.25,,,,2,2,,,,
778,71,45,2340,1.0,1.5,,,,2,,C?,,,A  6
779,71,46,1233,1305.0,1.0,2.0,,,,,C?,,,
780,71,46,1936,2045.0,5.0,13.5,,,22,,,C,,
781,71,46,2235,2245.0,1.0,2.5,,,2,,,C,,
782,71,47,138,152.0,1.25,2.0,,,2,,,C,,
783,71,47,325,400.0,1.0,3.5,,,22,,,C,,
784,71,47,2017,2035.0,1.0,1.5,,,22,,,,,
785,71,49,1951,2015.0,2.25,7.0,,,22,,,,,A 10
786,71,50,608,,-1.0,-1.0,,,,,,,,A 18
787,71,50,1012,1038.0,1.5,4.75,,,22,,,C,,
788,71,50,1228,1248.0,,2.0,,,2,,,,,A 18
789,71,50,1313,1334.0,,3.25,,,2,,,,,A220
790,71,50,1427,1454.0,,2.5,,,2,,,,,A206
791,71,50,1532,,-1.0,,,,,,,,,A 18
792,71,50,1735,1820.0,2.25,8.0,,,22,,MATCHES W. 71-078/2235,M,,A 13
793,71,50,2200,2220.0,,2.5,,,2,,,,,
794,71,50,2252,2330.0,,3.0,,,2,,,,,A 32
795,71,50,2308,9999.0,,3.25,,,2,,,,,A216
796,71,51,9,37.0,1.15,4.25,,,22,,,A,18,A 18
797,71,51,113,130.0,1.25,3.5,,,22,,,A,26,A 26
798,71,51,333,428.0,2.0,5.5,,,11,,,C,,
799,71,51,437,,-1.0,,,,,,,,,A 18
800,71,51,559,640.0,2.5,3.0,,,22,,,C,,
801,71,51,1105,1132.0,1.5,5.5,,,22,,,A,22,A 22
802,71,51,1139,1159.0,1.0,4.0,,,22,,,M,,A100
803,71,51,1507,1537.0,3.25,11.0,,,22,,,A,01,A  1
804,71,51,1650,1705.0,1.0,3.75,,,22,,,,,A333
805,71,51,1720,1755.0,1.5,4.25,,,22,,,,,A 86
806,71,51,2322,2330.0,1.0,2.75,,,22,,,,,A340
807,71,51,2335,2345.0,,2.75,,,2,,,,,A  7
808,71,52,1014,1026.0,1.25,3.0,,,22,,,,,A 80
809,71,52,1124,1145.0,1.25,4.5,,,22,,,A,06,A  6
810,71,52,1836,1905.0,1.0,3.25,,,22,,,,,A  1
811,71,52,1917,1934.0,0.5,2.5,,,22,,,,,A100
812,71,52,2153,2216.0,1.0,4.0,,,22,,,A,07,A  7
813,71,53,213,240.0,1.0,2.5,,,22,,,,,A 14
814,71,53,538,558.0,,2.5,,,2,,,M,,A234
815,71,53,755,812.0,,1.75,,,2,,,,,A259
816,71,53,1019,1039.0,1.25,2.0,,,22,,,,,A238
817,71,53,1210,1224.0,1.25,2.0,,,22,,,,,A 22
818,71,53,1510,1520.0,,2.0,,,2,,,,,A270
819,71,53,1550,1640.0,4.0,14.5,,,22,,,A,01,A  1
820,71,53,1816,1836.0,,3.25,,,2,,,,,A202
821,71,54,401,415.0,,2.5,,,2,,,,,A  7
822,71,54,436,9999.0,,2.5,,,2,,,,,A241
823,71,54,448,500.0,,1.75,,,,,,,,
824,71,54,1445,1500.0,,2.0,,,2,,,,,A 72
825,71,54,1950,2014.0,1.25,2.25,,,22,,,M,,A236
826,71,55,549,622.0,1.0,3.0,,,22,,,M,,A 64
827,71,55,705,733.0,1.0,3.0,,,22,,,A,06,A  6
828,71,55,2251,2305.0,,3.05,,,2,,,,,A331
829,71,56,652,721.0,,4.0,,,2,,,,,A 86
830,71,56,1217,1243.0,2.55,8.5,,,22,,,A,01,A  1
831,71,56,1515,1553.0,1.2,3.5,,,22,,,,,A 20
832,71,56,2016,2026.0,,2.05,,,22,,,,,
833,71,57,321,333.0,,2.05,,,2,,,,,A 89
834,71,57,1654,1716.0,1.05,2.75,,,22,,,,,A363
835,71,58,709,738.0,1.75,5.0,,,22,,,A,03,A  3
836,71,59,1751,1802.0,,1.85,,,2,,,,,A  5
837,71,59,2118,2141.0,1.35,2.5,,,21,,,C,,
838,71,60,132,207.0,1.55,7.5,,,22,,,A,05,A  5
839,71,60,923,1047.0,1.1,2.85,,,22,,14 T?,,,A201
840,71,60,1151,1213.0,1.0,2.2,,,12,,,,,A210
841,71,63,642,657.0,,1.8,,,2,,,,,
842,71,63,737,755.0,,2.45,,,2,,,,,
843,71,63,846,900.0,1.05,3.25,,,22,2,,M,,A 23
844,71,64,828,851.0,1.7,6.3,,,22,2,,A,23,A 23
845,71,64,1114,1128.0,1.05,3.25,,,22,2,,,,
846,71,64,1555,1604.0,,2.3,,,2,,,,,
847,71,64,1808,1820.0,,1.5,,,,,,,,
848,71,64,2258,2315.0,,3.0,,,2,,,,,
849,71,65,30,55.0,,2.4,,,2,,,,,
850,71,65,211,240.0,1.05,3.05,,,22,,,C,,
851,71,65,727,755.0,,2.1,,,2,,,,,
852,71,65,921,945.0,1.9,,,,2,2,C?,,,
853,71,65,953,1015.0,2.0,,,,2,2,,,,
854,71,65,1301,1325.0,1.55,,,,2,2,,,,
855,71,65,1440,1449.0,1.85,,,,2,2,,,,A  9
856,71,65,1648,1715.0,1.9,3.5,,,22,,,,,
857,71,65,2226,2305.0,2.2,8.0,,,22,,,A,25,A 25
858,71,66,255,320.0,,3.4,,,2,,,,,A114
859,71,66,1203,1225.0,1.1,3.1,,,22,,,,,
860,71,66,1300,1330.0,1.4,3.5,,,2,,,C,,
861,71,67,210,240.0,,3.25,,,2,,,,,A 16
862,71,67,415,440.0,1.0,2.9,,,22,,,,,A 13
863,71,67,500,555.0,,8.0,,,2,,,,,
864,71,67,1102,1125.0,,3.05,,,,,,,,A208
865,71,67,1243,9999.0,1.4,3.5,,,22,,,,,A  9
866,71,67,1300,1320.0,1.25,3.5,,,22,,,,,
867,71,67,2322,2345.0,,3.0,,,2,,,,,A314
868,71,67,2348,5.0,1.05,3.25,,,22,,,,,A 28
869,71,68,733,810.0,1.3,6.25,,,22,,,,,A 27
870,71,68,832,850.0,1.4,,,,2,,,,,
871,71,68,940,1000.0,,2.4,,,2,,,,,
872,71,68,1205,1220.0,1.7,2.75,,,22,,,,,
873,71,68,1823,1845.0,1.25,2.75,,,22,,,,,
874,71,68,2301,2330.0,1.1,3.5,,,22,,,A,24,A 10
875,71,69,32,50.0,1.5,3.1,,,22,,,,,A364
876,71,69,438,500.0,1.5,3.0,,,22,,,,,A  8
877,71,69,751,825.0,2.5,3.0,,,22,,,,,A 86
878,71,69,957,1025.0,1.3,2.2,,,2,,,M,,A  8
879,71,69,1343,1405.0,1.1,2.0,,,2,,,,,A 10
880,71,69,1739,1820.0,3.45,7.0,,,22,,,A,08,A  8
881,71,69,2008,,,-1.0,,,,,,,,A 10
882,71,69,2234,2250.0,1.0,,,,2,,,,,
883,71,70,1109,1129.0,,2.0,,,2,,,,,
884,71,70,2124,2158.0,1.5,5.75,,,22,,,A,16,A 18
885,71,71,30,9999.0,,8.0,,,2,,14 T OFST,C,,
886,71,71,48,110.0,,1.0,,,2,3,14 T OFST,,,
887,71,71,1041,1115.0,1.05,3.0,,,22,,,C,,
888,71,71,1606,1625.0,0.95,2.5,,,22,,,C,,
889,71,71,1721,1750.0,1.1,2.4,,,22,,,C,,
890,71,71,2130,2220.0,1.95,5.8,,,21,,,C,,
891,71,72,19,50.0,1.45,4.25,,,22,,,C,,
892,71,72,309,330.0,,3.0,,,2,,,,,
893,71,72,447,515.0,1.3,2.55,,,22,,,,,A 99
894,71,72,1532,1605.0,1.35,4.05,,,22,,,,,A 11
895,71,72,1856,1915.0,1.1,3.4,,,22,,,,,A222
896,71,73,321,335.0,,3.5,,,2,,,,,
897,71,73,1911,1935.0,,1.5,,,2,,,C,,
898,71,73,2314,8.0,2.0,6.5,,,22,,,C,,
899,71,74,328,348.0,,11.0,,,2,,EVENT ?,,,A 26
900,71,74,750,850.0,5.25,16.5,,,22,,,C,,
901,71,74,1440,1500.0,,1.75,,,2,,,,,A218
902,71,74,1714,1735.0,1.0,1.5,,,22,,,,,
903,71,76,621,655.0,1.5,5.5,,,22,,,A,24,A 10
904,71,76,731,750.0,,1.75,,,2,,,,,
905,71,76,820,840.0,,1.5,,,2,,,,,A288
906,71,76,1704,1725.0,1.0,2.25,,,2,,,,,A  8
907,71,77,102,9999.0,,3.0,,,2,,,,,A332
908,71,77,112,150.0,,3.5,,,2,,,,,A204
909,71,77,548,612.0,,2.0,,,2,,,,,A104
910,71,77,1111,1135.0,,2.25,,,2,,,,,A 10
911,71,77,2001,2020.0,,2.75,,,2,,,,,A 49
912,71,78,100,130.0,1.25,4.25,,,22,,,,,A215
913,71,78,327,400.0,,3.0,,,2,,,,,A366
914,71,78,705,722.0,1.0,2.75,,,22,,,,,A 94
915,71,78,826,855.0,1.25,5.0,,,22,,,C,,
916,71,78,832,,-1.0,-1.0,,,,,,,,A 18
917,71,78,846,,-1.0,-1.0,,,,,,,,A 18
918,71,78,1101,1130.0,,5.0,,,2,,,,,A374
919,71,78,1236,,-1.0,-1.0,,,,,,,,A 18
920,71,78,1549,1615.0,,3.5,,,2,,,,,A 18
921,71,78,1658,1715.0,1.5,4.25,,,22,,,C,,
